programme,beneficiary_id,canonical_person_id,canonical_national_id
TECH,TECH-000049,1162,67430990
TECH,TECH-000050,2169,38710184
TECH,TECH-000051,1017,57535503
TECH,TECH-000052,963,12135165
TECH,TECH-000053,2772,44612609
TECH,TECH-000054,2911,24320131
TECH,TECH-000055,1708,48003458
TECH,TECH-000056,567,97506740
TECH,TECH-000057,264,13254023
TECH,TECH-000058,1855,71596905
TECH,TECH-000059,1342,60968846
TECH,TECH-000060,409,20548786
TECH,TECH-000061,1182,99635309
TECH,TECH-000062,2086,99582601
TECH,TECH-000063,410,67869281
TECH,TECH-000064,525,20999047
TECH,TECH-000065,1472,71524281
TECH,TECH-000066,2408,78690258
TECH,TECH-000067,130,45827376
TECH,TECH-000068,742,38218853
TECH,TECH-000069,2619,45160395
TECH,TECH-000070,581,34566728
TECH,TECH-000071,596,73245675
TECH,TECH-000072,573,50248639
TECH,TECH-000073,1599,67561766
TECH,TECH-000074,2796,78887438
TECH,TECH-000075,2117,70819026
TECH,TECH-000076,1047,50004437
TECH,TECH-000077,2326,58688161
TECH,TECH-000078,2501,46793365
TECH,TECH-000079,381,88960861
TECH,TECH-000080,344,66796333
TECH,TECH-000081,1495,94956292
TECH,TECH-000082,2821,90921574
TECH,TECH-000083,2723,64178031
TECH,TECH-000084,960,13269183
TECH,TECH-000085,2759,38731535
TECH,TECH-000086,1136,81798741
TECH,TECH-000087,2003,26692837
TECH,TECH-000088,1374,85643715
TECH,TECH-000089,2611,65632441
TECH,TECH-000090,595,93485270
TECH,TECH-000091,2651,95823989
TECH,TECH-000092,630,20324372
TECH,TECH-000093,1990,15425350
TECH,TECH-000094,1349,19561156
TECH,TECH-000095,546,36911168
TECH,TECH-000096,277,22133101
TECH,TECH-000097,1701,63690535
TECH,TECH-000098,2923,14511005
TECH,TECH-000099,1474,64739517
TECH,TECH-000100,1439,57560131
TECH,TECH-000101,1746,27032738
TECH,TECH-000102,834,99367274
TECH,TECH-000103,1745,77503142
TECH,TECH-000104,1122,93757881
TECH,TECH-000105,667,30946019
TECH,TECH-000106,1067,42180102
TECH,TECH-000107,2153,14484757
TECH,TECH-000108,2949,78242493
TECH,TECH-000109,1751,72571790
TECH,TECH-000110,683,11502307
TECH,TECH-000111,2282,83290256
TECH,TECH-000112,753,40962820
TECH,TECH-000113,898,45766054
TECH,TECH-000114,42,90524080
TECH,TECH-000115,1379,74535895
TECH,TECH-000116,882,29766571
TECH,TECH-000117,772,64047337
TECH,TECH-000118,315,86471037
TECH,TECH-000119,1006,42996518
TECH,TECH-000120,1846,94624286
TECH,TECH-000121,2716,16954628
TECH,TECH-000122,1638,80510741
TECH,TECH-000123,482,31958106
TECH,TECH-000124,77,62731823
TECH,TECH-000125,709,92044472
TECH,TECH-000126,593,75025705
TECH,TECH-000127,1758,24044274
TECH,TECH-000128,2770,78238599
TECH,TECH-000129,718,78739465
TECH,TECH-000130,624,12267498
TECH,TECH-000131,1098,90611355
TECH,TECH-000132,574,74050584
TECH,TECH-000133,2223,90170142
TECH,TECH-000134,1886,53246230
TECH,TECH-000135,1712,94856640
TECH,TECH-000136,258,29219517
TECH,TECH-000137,2504,49610969
TECH,TECH-000138,2402,56675977
TECH,TECH-000139,519,89984645
TECH,TECH-000140,2278,11083382
TECH,TECH-000141,796,85253501
TECH,TECH-000142,2792,14740156
TECH,TECH-000143,1737,12245490
TECH,TECH-000144,1009,13450881
TECH,TECH-000145,1256,35520607
TECH,TECH-000146,2849,99646907
TECH,TECH-000147,2307,14708370
TECH,TECH-000148,2051,41923612
TECH,TECH-000149,1505,79218993
TECH,TECH-000150,540,47393393
TECH,TECH-000151,2113,46879055
TECH,TECH-000152,774,16774455
TECH,TECH-000153,1941,20327493
TECH,TECH-000154,225,95033882
TECH,TECH-000155,1533,35849313
TECH,TECH-000156,2730,58645001
TECH,TECH-000157,2715,76597184
TECH,TECH-000158,122,77194013
TECH,TECH-000159,1215,23488183
TECH,TECH-000160,2252,56590046
TECH,TECH-000161,1389,25132415
TECH,TECH-000162,928,37467964
TECH,TECH-000163,316,76434426
TECH,TECH-000164,1845,16648129
TECH,TECH-000165,2682,67827740
TECH,TECH-000166,3000,99899818
TECH,TECH-000167,2522,85251775
TECH,TECH-000168,2948,50482377
TECH,TECH-000169,923,62526204
TECH,TECH-000170,395,80910084
TECH,TECH-000171,2858,16574246
TECH,TECH-000172,752,18815479
TECH,TECH-000173,2302,12273686
TECH,TECH-000174,944,47299640
TECH,TECH-000175,355,72992151
TECH,TECH-000176,496,62560511
TECH,TECH-000177,1657,36616333
TECH,TECH-000178,363,59283521
TECH,TECH-000179,2108,38792473
TECH,TECH-000180,2739,93792514
TECH,TECH-000181,741,30559033
TECH,TECH-000182,294,52951801
TECH,TECH-000183,1833,70640795
TECH,TECH-000184,1685,86830303
TECH,TECH-000185,1175,15976187
TECH,TECH-000186,2193,19492547
TECH,TECH-000187,2070,51940537
TECH,TECH-000188,2746,89064828
TECH,TECH-000189,131,64627534
TECH,TECH-000190,601,42733135
TECH,TECH-000191,321,16007154
TECH,TECH-000192,246,43739900
TECH,TECH-000193,2267,98843736
TECH,TECH-000194,2608,52137942
TECH,TECH-000195,166,88829544
TECH,TECH-000196,2500,49993925
TECH,TECH-000197,1965,77626740
TECH,TECH-000198,2133,24810962
TECH,TECH-000199,2908,55936943
TECH,TECH-000200,1157,21409636
TECH,TECH-000201,2753,56553684
TECH,TECH-000202,1910,41737742
TECH,TECH-000203,473,28535751
TECH,TECH-000204,2228,77090332
TECH,TECH-000205,456,99716761
TECH,TECH-000206,1141,15021097
TECH,TECH-000207,1275,77666154
TECH,TECH-000208,1133,60057264
TECH,TECH-000209,389,37402375
TECH,TECH-000210,1135,82978165
TECH,TECH-000211,2683,98996499
TECH,TECH-000212,306,84262472
TECH,TECH-000213,319,81393856
TECH,TECH-000214,1847,74492536
TECH,TECH-000215,1140,66348257
TECH,TECH-000216,402,70053039
TECH,TECH-000217,820,91335378
TECH,TECH-000218,1192,82351312
TECH,TECH-000219,2928,28206262
TECH,TECH-000220,2947,44887843
TECH,TECH-000221,372,52943014
TECH,TECH-000222,1376,44182277
TECH,TECH-000223,197,55360034
TECH,TECH-000224,448,22388317
TECH,TECH-000225,845,68987671
TECH,TECH-000226,88,92585240
TECH,TECH-000227,1066,73252068
TECH,TECH-000228,2287,19971406
TECH,TECH-000229,1801,55299368
TECH,TECH-000230,1270,82041503
TECH,TECH-000231,580,51347842
TECH,TECH-000232,475,27719312
TECH,TECH-000233,2943,14829328
TECH,TECH-000234,1964,13782653
TECH,TECH-000235,386,67022224
TECH,TECH-000236,58,28531242
TECH,TECH-000237,2431,35144726
TECH,TECH-000238,1609,67437930
TECH,TECH-000239,1686,52939958
TECH,TECH-000240,2713,58456843
TECH,TECH-000241,551,80852543
TECH,TECH-000242,476,59243476
TECH,TECH-000243,706,77053980
TECH,TECH-000244,2782,92108031
TECH,TECH-000245,47,80517332
TECH,TECH-000246,2848,48493281
TECH,TECH-000247,1529,63223998
TECH,TECH-000248,2840,57277284
TECH,TECH-000249,1227,29178232
TECH,TECH-000250,425,76183001
TECH,TECH-000251,266,89646079
TECH,TECH-000252,1707,62920955
TECH,TECH-000253,853,83927501
TECH,TECH-000254,1324,72458202
TECH,TECH-000255,2170,53771746
TECH,TECH-000256,2101,81865711
TECH,TECH-000257,2040,79752010
TECH,TECH-000258,2186,79415978
TECH,TECH-000259,2320,54343467
TECH,TECH-000260,1611,78593346
TECH,TECH-000261,1480,89609762
TECH,TECH-000262,180,19655576
TECH,TECH-000263,843,62687851
TECH,TECH-000264,1658,97371709
TECH,TECH-000265,2079,81521013
TECH,TECH-000266,2874,62313993
TECH,TECH-000267,293,54109233
TECH,TECH-000268,1816,72553771
TECH,TECH-000269,734,44845000
TECH,TECH-000270,562,33630872
TECH,TECH-000271,1764,61762834
TECH,TECH-000272,1635,85902034
TECH,TECH-000273,492,39607195
TECH,TECH-000274,2082,44831935
TECH,TECH-000275,2084,26497914
TECH,TECH-000276,286,54836082
TECH,TECH-000277,2892,62794884
TECH,TECH-000278,2002,44086060
TECH,TECH-000279,591,68227454
TECH,TECH-000280,3,64914054
TECH,TECH-000281,2965,41277403
TECH,TECH-000282,39,60012498
TECH,TECH-000283,1396,70098447
TECH,TECH-000284,212,77551168
TECH,TECH-000285,1869,24398546
TECH,TECH-000286,2467,34282303
TECH,TECH-000287,1188,98150417
TECH,TECH-000288,771,11546923
TECH,TECH-000289,2635,94544389
TECH,TECH-000290,794,88845927
TECH,TECH-000291,2308,13904497
TECH,TECH-000292,1491,30164072
TECH,TECH-000293,2364,30065669
TECH,TECH-000294,163,78870570
TECH,TECH-000295,1518,90632613
TECH,TECH-000296,59,48387144
TECH,TECH-000297,338,91170992
TECH,TECH-000298,986,90267569
TECH,TECH-000299,616,70346785
TECH,TECH-000300,2586,36943494
TECH,TECH-000301,2295,46990787
TECH,TECH-000302,865,42482494
TECH,TECH-000303,1318,85171040
TECH,TECH-000304,480,53365278
TECH,TECH-000305,2387,32625303
TECH,TECH-000306,1264,86456040
TECH,TECH-000307,2755,58437433
TECH,TECH-000308,2856,59583540
TECH,TECH-000309,2024,97670851
TECH,TECH-000310,1781,79325387
TECH,TECH-000311,1876,86515426
TECH,TECH-000312,1307,17350085
TECH,TECH-000313,754,18990534
TECH,TECH-000314,2230,21646351
TECH,TECH-000315,1398,34216590
TECH,TECH-000316,2862,69341118
TECH,TECH-000317,2565,74825959
TECH,TECH-000318,2688,58064835
TECH,TECH-000319,2703,76710062
TECH,TECH-000320,524,79350676
TECH,TECH-000321,2692,87082493
TECH,TECH-000322,1420,55349245
TECH,TECH-000323,1404,17075698
TECH,TECH-000324,2359,88591468
TECH,TECH-000325,2058,50021320
TECH,TECH-000326,2571,55562227
TECH,TECH-000327,1151,87472932
TECH,TECH-000328,2712,97043369
TECH,TECH-000329,85,54988861
TECH,TECH-000330,902,92455201
TECH,TECH-000331,1589,61830999
TECH,TECH-000332,909,75876620
TECH,TECH-000333,2202,75914907
TECH,TECH-000334,108,82123324
TECH,TECH-000335,188,17893691
TECH,TECH-000336,2382,44678863
TECH,TECH-000337,18,71533194
TECH,TECH-000338,436,52502178
TECH,TECH-000339,2925,17076255
TECH,TECH-000340,2629,96974887
TECH,TECH-000341,2617,25861239
TECH,TECH-000342,1630,56076501
TECH,TECH-000343,9,86514083
TECH,TECH-000344,2225,85040061
TECH,TECH-000345,21,14650569
TECH,TECH-000346,1875,10502052
TECH,TECH-000347,998,61590666
TECH,TECH-000348,2982,20135745
TECH,TECH-000349,947,30544162
TECH,TECH-000350,1823,26947996
TECH,TECH-000351,2280,32907135
TECH,TECH-000352,1241,49086854
TECH,TECH-000353,373,66686642
TECH,TECH-000354,1820,31216439
TECH,TECH-000355,779,48974564
TECH,TECH-000356,405,25811556
TECH,TECH-000357,453,44063535
TECH,TECH-000358,221,68719406
TECH,TECH-000359,806,31829800
TECH,TECH-000360,2509,92720952
TECH,TECH-000361,2156,36810554
TECH,TECH-000362,609,40595359
TECH,TECH-000363,2043,52549710
TECH,TECH-000364,2808,64003293
TECH,TECH-000365,2413,97638169
TECH,TECH-000366,1704,67742815
TECH,TECH-000367,1112,64128162
TECH,TECH-000368,2944,35444694
TECH,TECH-000369,1304,14273658
TECH,TECH-000370,1450,68239787
TECH,TECH-000371,2032,72906871
TECH,TECH-000372,1137,19272837
TECH,TECH-000373,439,41291228
TECH,TECH-000374,651,65277579
TECH,TECH-000375,2026,97252135
TECH,TECH-000376,121,51262331
TECH,TECH-000377,2163,18952306
TECH,TECH-000378,1789,27697461
TECH,TECH-000379,2077,76679708
TECH,TECH-000380,1366,32330427
TECH,TECH-000381,1795,77191418
TECH,TECH-000382,256,29917719
TECH,TECH-000383,1058,50880085
TECH,TECH-000384,2405,55682742
TECH,TECH-000385,2475,20643089
TECH,TECH-000386,1134,69002986
TECH,TECH-000387,725,42700268
TECH,TECH-000388,2291,55769240
TECH,TECH-000389,1617,59449217
TECH,TECH-000390,1277,12968722
TECH,TECH-000391,815,23873812
TECH,TECH-000392,228,61753132
TECH,TECH-000393,174,83608832
TECH,TECH-000394,784,70613787
TECH,TECH-000395,2270,37735363
TECH,TECH-000396,1652,20072117
TECH,TECH-000397,1020,19372830
TECH,TECH-000398,575,17367600
TECH,TECH-000399,684,13306687
TECH,TECH-000400,1605,84541703
TECH,TECH-000401,462,51910609
TECH,TECH-000402,1121,30142372
TECH,TECH-000403,2631,13581735
TECH,TECH-000404,1919,77590047
TECH,TECH-000405,1346,50579039
TECH,TECH-000406,2591,14721256
TECH,TECH-000407,2271,19509607
TECH,TECH-000408,1879,17889537
TECH,TECH-000409,345,72505408
TECH,TECH-000410,854,95510088
TECH,TECH-000411,2593,57455285
TECH,TECH-000412,682,57778592
TECH,TECH-000413,2018,54161644
TECH,TECH-000414,2060,91499552
TECH,TECH-000415,2235,45736204
TECH,TECH-000416,465,62063088
TECH,TECH-000417,592,85701885
TECH,TECH-000418,626,39262205
TECH,TECH-000419,572,53035439
TECH,TECH-000420,2526,12208928
TECH,TECH-000421,2398,53413739
TECH,TECH-000422,1377,60493921
TECH,TECH-000423,1508,31992370
TECH,TECH-000424,2213,57317691
TECH,TECH-000425,2702,46799123
TECH,TECH-000426,103,54269149
TECH,TECH-000427,1287,46102405
TECH,TECH-000428,1662,89362594
TECH,TECH-000429,339,71195665
TECH,TECH-000430,2093,34914143
TECH,TECH-000431,2910,67385857
TECH,TECH-000432,1022,49353426
TECH,TECH-000433,941,77002394
TECH,TECH-000434,1567,73457995
TECH,TECH-000435,2281,41394539
TECH,TECH-000436,1311,63101260
TECH,TECH-000437,2352,57509988
TECH,TECH-000438,1242,24651096
TECH,TECH-000439,2137,87177243
TECH,TECH-000440,1488,56509909
TECH,TECH-000441,288,18024377
TECH,TECH-000442,2867,48662280
TECH,TECH-000443,1280,60753938
TECH,TECH-000444,1509,12946241
TECH,TECH-000445,184,56047075
TECH,TECH-000446,2878,99127258
TECH,TECH-000447,2283,76977281
TECH,TECH-000448,974,68670156
TECH,TECH-000449,1335,54596393
TECH,TECH-000450,2258,20439138
TECH,TECH-000451,1212,24346289
TECH,TECH-000452,2134,39930875
TECH,TECH-000453,2401,82957881
TECH,TECH-000454,132,25161415
TECH,TECH-000455,983,95852507
TECH,TECH-000456,1359,98451307
TECH,TECH-000457,1387,85770079
TECH,TECH-000458,2992,80121095
TECH,TECH-000459,2958,31744118
TECH,TECH-000460,2478,14874387
TECH,TECH-000461,1923,21477571
TECH,TECH-000462,1706,84819541
TECH,TECH-000463,2237,38410379
TECH,TECH-000464,1912,46691719
TECH,TECH-000465,1827,20599735
TECH,TECH-000466,1688,26773207
TECH,TECH-000467,2777,24135622
TECH,TECH-000468,1380,75939468
TECH,TECH-000469,2376,44476453
TECH,TECH-000470,2913,50216471
TECH,TECH-000471,392,32135715
TECH,TECH-000472,2625,42945212
TECH,TECH-000473,83,71410640
TECH,TECH-000474,1770,11941728
TECH,TECH-000475,218,58518736
TECH,TECH-000476,1899,93415939
TECH,TECH-000477,936,21463219
TECH,TECH-000478,469,31566119
TECH,TECH-000479,1229,60671655
TECH,TECH-000480,313,13537870
TECH,TECH-000481,1210,37425725
TECH,TECH-000482,23,12674689
TECH,TECH-000483,1266,46790628
TECH,TECH-000484,24,33535297
TECH,TECH-000485,2107,72768816
TECH,TECH-000486,1909,97606127
TECH,TECH-000487,1805,30528733
TECH,TECH-000488,1961,74287218
TECH,TECH-000489,1860,31225952
TECH,TECH-000490,2901,16526108
TECH,TECH-000491,1779,94650751
TECH,TECH-000492,1747,49533451
TECH,TECH-000493,1247,40198707
TECH,TECH-000494,1267,50511614
TECH,TECH-000495,2691,41979969
TECH,TECH-000496,443,50545587
TECH,TECH-000497,2986,71523036
TECH,TECH-000498,2313,49457335
TECH,TECH-000499,1225,90458662
TECH,TECH-000500,99,45064728
TECH,TECH-000501,2517,63539335
TECH,TECH-000502,2903,52414064
TECH,TECH-000503,429,36568577
TECH,TECH-000504,1101,35798812
TECH,TECH-000505,430,59221290
TECH,TECH-000506,2674,15843117
TECH,TECH-000507,1119,64452866
TECH,TECH-000508,1516,64621853
TECH,TECH-000509,2695,68953251
TECH,TECH-000510,2709,72895019
TECH,TECH-000511,2460,36971737
TECH,TECH-000512,2989,37949530
TECH,TECH-000513,75,44103265
TECH,TECH-000514,1821,77431786
TECH,TECH-000515,1541,55342937
TECH,TECH-000516,2147,23657675
TECH,TECH-000517,459,31839746
TECH,TECH-000518,705,64543706
TECH,TECH-000519,177,61321020
TECH,TECH-000520,2907,95347156
TECH,TECH-000521,2139,82494405
TECH,TECH-000522,2206,26573957
TECH,TECH-000523,134,24875109
TECH,TECH-000524,229,87277029
TECH,TECH-000525,698,23439045
TECH,TECH-000526,272,17522634
TECH,TECH-000527,961,88448668
TECH,TECH-000528,2827,97389730
TECH,TECH-000529,675,56814976
TECH,TECH-000530,1498,27668895
TECH,TECH-000531,549,83508869
TECH,TECH-000532,1849,78812902
TECH,TECH-000533,2430,48494442
TECH,TECH-000534,97,87569592
TECH,TECH-000535,2215,47912030
TECH,TECH-000536,249,39566459
TECH,TECH-000537,619,72282219
TECH,TECH-000538,2069,58294486
TECH,TECH-000539,2411,38554192
TECH,TECH-000540,2945,30047069
TECH,TECH-000541,2662,84513202
TECH,TECH-000542,2880,58624291
TECH,TECH-000543,746,14192932
TECH,TECH-000544,2208,63716725
TECH,TECH-000545,2220,15478361
TECH,TECH-000546,168,45651567
TECH,TECH-000547,333,40563463
TECH,TECH-000548,2314,88969142
TECH,TECH-000549,1675,86438116
TECH,TECH-000550,783,47309803
TECH,TECH-000551,2116,74547148
TECH,TECH-000552,1664,37685026
TECH,TECH-000553,2610,86599891
TECH,TECH-000554,214,57759672
TECH,TECH-000555,129,52057523
TECH,TECH-000556,1905,47280397
TECH,TECH-000557,1023,92686915
TECH,TECH-000558,72,46953423
TECH,TECH-000559,1468,61159757
TECH,TECH-000560,2774,25651239
TECH,TECH-000561,1029,82483315
TECH,TECH-000562,2693,92747419
TECH,TECH-000563,1446,81309530
TECH,TECH-000564,1397,73841910
TECH,TECH-000565,1778,10991502
TECH,TECH-000566,1826,58229521
TECH,TECH-000567,1341,28865768
TECH,TECH-000568,564,60564531
TECH,TECH-000569,1097,94450591
TECH,TECH-000570,2357,10523681
TECH,TECH-000571,638,20136881
TECH,TECH-000572,2922,29459871
TECH,TECH-000573,2983,93620256
TECH,TECH-000574,2883,10401966
TECH,TECH-000575,2568,38434784
TECH,TECH-000576,2192,68997676
TECH,TECH-000577,1980,14866710
TECH,TECH-000578,2340,32046483
TECH,TECH-000579,799,52582456
TECH,TECH-000580,238,77376391
TECH,TECH-000581,2636,74668530
TECH,TECH-000582,1351,86984297
TECH,TECH-000583,1882,81569760
TECH,TECH-000584,1519,76739837
TECH,TECH-000585,2857,48065927
TECH,TECH-000586,390,86140861
TECH,TECH-000587,922,69372702
TECH,TECH-000588,145,70173215
TECH,TECH-000589,1594,96939740
TECH,TECH-000590,1679,13856812
TECH,TECH-000591,153,70388500
TECH,TECH-000592,1484,12571720
TECH,TECH-000593,2572,84316712
TECH,TECH-000594,1772,52112003
TECH,TECH-000595,1261,45150449
TECH,TECH-000596,2518,18178128
TECH,TECH-000597,73,35718350
TECH,TECH-000598,2473,14839862
TECH,TECH-000599,1143,40695523
TECH,TECH-000600,2740,97458429
TECH,TECH-000601,837,89811209
TECH,TECH-000602,2575,75344377
TECH,TECH-000603,1406,74731404
TECH,TECH-000604,2506,12675965
TECH,TECH-000605,1784,83888307
TECH,TECH-000606,1799,87031272
TECH,TECH-000607,1345,93410225
TECH,TECH-000608,301,78036333
TECH,TECH-000609,2661,87943239
TECH,TECH-000610,2378,89797435
TECH,TECH-000611,348,42458322
TECH,TECH-000612,1767,99290821
TECH,TECH-000613,599,17170147
TECH,TECH-000614,2417,45611439
TECH,TECH-000615,1973,56991068
TECH,TECH-000616,278,62019290
TECH,TECH-000617,1352,14454330
TECH,TECH-000618,1530,96194417
TECH,TECH-000619,808,69715793
TECH,TECH-000620,1477,75565298
TECH,TECH-000621,1043,33820621
TECH,TECH-000622,2912,29192519
TECH,TECH-000623,1049,10357092
TECH,TECH-000624,2561,19500496
TECH,TECH-000625,913,68379988
TECH,TECH-000626,450,36415300
TECH,TECH-000627,191,23346779
TECH,TECH-000628,1994,15062785
TECH,TECH-000629,181,66913730
TECH,TECH-000630,1465,20365975
TECH,TECH-000631,2634,92434730
TECH,TECH-000632,1861,87241350
TECH,TECH-000633,1797,77799011
TECH,TECH-000634,1360,43091057
TECH,TECH-000635,1257,46854409
TECH,TECH-000636,827,99390140
TECH,TECH-000637,2335,25725946
TECH,TECH-000638,2395,50553589
TECH,TECH-000639,2889,30454694
TECH,TECH-000640,1375,49320205
TECH,TECH-000641,1145,66111339
TECH,TECH-000642,842,76245685
TECH,TECH-000643,2929,27371884
TECH,TECH-000644,394,87420166
TECH,TECH-000645,2097,85642637
TECH,TECH-000646,2990,34242013
TECH,TECH-000647,1394,16291715
TECH,TECH-000648,2255,67011369
TECH,TECH-000649,1338,51326142
TECH,TECH-000650,1690,24131536
TECH,TECH-000651,226,22343983
TECH,TECH-000652,1110,26492810
TECH,TECH-000653,770,64427645
TECH,TECH-000654,2650,85614882
TECH,TECH-000655,829,44625815
TECH,TECH-000656,2704,33552487
TECH,TECH-000657,2142,79865892
TECH,TECH-000658,292,40546109
TECH,TECH-000659,1492,48333001
TECH,TECH-000660,1382,31525708
TECH,TECH-000661,1699,48462628
TECH,TECH-000662,1897,60635121
TECH,TECH-000663,224,60748656
TECH,TECH-000664,2204,67585806
TECH,TECH-000665,1004,53298009
TECH,TECH-000666,1203,17363865
TECH,TECH-000667,1064,72390872
TECH,TECH-000668,2673,90254666
TECH,TECH-000669,385,61617675
TECH,TECH-000670,2125,28148594
TECH,TECH-000671,2582,26642804
TECH,TECH-000672,8,76479831
TECH,TECH-000673,1036,54361087
TECH,TECH-000674,1888,68952302
TECH,TECH-000675,1407,72452939
TECH,TECH-000676,2882,58182841
TECH,TECH-000677,1328,64156562
TECH,TECH-000678,1453,60292368
TECH,TECH-000679,2100,21153587
TECH,TECH-000680,1147,72823339
TECH,TECH-000681,2174,68176943
TECH,TECH-000682,1921,16637364
TECH,TECH-000683,332,36779296
TECH,TECH-000684,2817,65119167
TECH,TECH-000685,2454,78387472
TECH,TECH-000686,2985,76738801
TECH,TECH-000687,1172,42904667
TECH,TECH-000688,233,17134621
TECH,TECH-000689,2750,21056868
TECH,TECH-000690,1184,43030672
TECH,TECH-000691,605,12152239
TECH,TECH-000692,929,60172721
TECH,TECH-000693,2259,30513743
TECH,TECH-000694,318,26144121
TECH,TECH-000695,2562,37246941
TECH,TECH-000696,1284,28007273
TECH,TECH-000697,1416,61901085
TECH,TECH-000698,521,14918680
TECH,TECH-000699,1281,93443712
TECH,TECH-000700,393,48785862
TECH,TECH-000701,874,19803499
TECH,TECH-000702,2227,30641480
TECH,TECH-000703,2047,25012106
TECH,TECH-000704,780,60857535
TECH,TECH-000705,1496,80629700
TECH,TECH-000706,2229,97024584
TECH,TECH-000707,2247,80425944
TECH,TECH-000708,2974,51861437
TECH,TECH-000709,440,87657839
TECH,TECH-000710,736,87112395
TECH,TECH-000711,584,18524087
TECH,TECH-000712,1703,62862467
TECH,TECH-000713,38,74513622
TECH,TECH-000714,1997,48553029
TECH,TECH-000715,855,80422146
TECH,TECH-000716,962,98415591
TECH,TECH-000717,1734,54004149
TECH,TECH-000718,582,53305731
TECH,TECH-000719,681,71587674
TECH,TECH-000720,2652,55552113
TECH,TECH-000721,2061,72002380
TECH,TECH-000722,52,20120010
TECH,TECH-000723,2013,16777558
TECH,TECH-000724,2449,77095951
TECH,TECH-000725,640,95843097
TECH,TECH-000726,629,60042850
TECH,TECH-000727,2347,15948948
TECH,TECH-000728,1271,11099806
TECH,TECH-000729,2138,34827279
TECH,TECH-000730,811,48226449
TECH,TECH-000731,2670,70463012
TECH,TECH-000732,942,41398029
TECH,TECH-000733,795,97033089
TECH,TECH-000734,55,28082355
TECH,TECH-000735,556,67054128
TECH,TECH-000736,56,77693989
TECH,TECH-000737,1120,26250534
TECH,TECH-000738,2623,92229647
TECH,TECH-000739,245,37318624
TECH,TECH-000740,790,63687857
TECH,TECH-000741,520,53982040
TECH,TECH-000742,172,91181404
TECH,TECH-000743,719,38941630
TECH,TECH-000744,486,74220011
TECH,TECH-000745,2621,94271736
TECH,TECH-000746,2962,77597242
TECH,TECH-000747,2731,67192629
TECH,TECH-000748,2844,79805302
TECH,TECH-000749,2260,87747703
TECH,TECH-000750,2795,40070581
TECH,TECH-000751,419,91211357
TECH,TECH-000752,1109,32116549
TECH,TECH-000753,656,95919174
TECH,TECH-000754,1587,83502837
TECH,TECH-000755,812,39270317
TECH,TECH-000756,2232,18537725
TECH,TECH-000757,1460,40299882
TECH,TECH-000758,2327,67304369
TECH,TECH-000759,380,80458179
TECH,TECH-000760,2135,23384713
TECH,TECH-000761,2330,37406375
TECH,TECH-000762,109,94828438
TECH,TECH-000763,1443,55242772
TECH,TECH-000764,1776,26020678
TECH,TECH-000765,2048,76678206
TECH,TECH-000766,1702,63573878
TECH,TECH-000767,84,79386491
TECH,TECH-000768,654,72365495
TECH,TECH-000769,408,93938382
TECH,TECH-000770,1037,41110667
TECH,TECH-000771,1021,87698494
TECH,TECH-000772,1189,78040572
TECH,TECH-000773,1586,47334460
TECH,TECH-000774,2345,40540451
TECH,TECH-000775,1714,28067677
TECH,TECH-000776,2377,17005696
TECH,TECH-000777,869,41727657
TECH,TECH-000778,1361,34921334
TECH,TECH-000779,336,94759650
TECH,TECH-000780,1574,82987126
TECH,TECH-000781,2981,31311109
TECH,TECH-000782,2038,66741018
TECH,TECH-000783,917,94768182
TECH,TECH-000784,731,31193066
TECH,TECH-000785,2726,35313782
TECH,TECH-000786,2301,65823059
TECH,TECH-000787,1721,71814219
TECH,TECH-000788,281,43866730
TECH,TECH-000789,107,92147935
TECH,TECH-000790,1470,61696348
TECH,TECH-000791,2218,63659879
TECH,TECH-000792,2440,65243280
TECH,TECH-000793,2581,60658575
TECH,TECH-000794,325,61911006
TECH,TECH-000795,1164,55238218
TECH,TECH-000796,1648,15276122
TECH,TECH-000797,2529,58674401
TECH,TECH-000798,988,42390660
TECH,TECH-000799,1313,69580659
TECH,TECH-000800,583,66194219
TECH,TECH-000801,1369,25706272
TECH,TECH-000802,1588,27375659
TECH,TECH-000803,370,14386856
TECH,TECH-000804,1738,45143561
TECH,TECH-000805,290,79366132
TECH,TECH-000806,2894,93868796
TECH,TECH-000807,2128,11362154
TECH,TECH-000808,1896,80529906
TECH,TECH-000809,2749,90836216
TECH,TECH-000810,1305,98820686
TECH,TECH-000811,1844,79553479
TECH,TECH-000812,617,44452054
TECH,TECH-000813,2761,29263249
TECH,TECH-000814,37,65938669
TECH,TECH-000815,2102,99309976
TECH,TECH-000816,105,75618337
TECH,TECH-000817,314,43137733
TECH,TECH-000818,2927,57019856
TECH,TECH-000819,670,46834775
TECH,TECH-000820,1003,72373944
TECH,TECH-000821,2672,74434188
TECH,TECH-000822,1963,73575916
TECH,TECH-000823,926,34466254
TECH,TECH-000824,2763,46428687
TECH,TECH-000825,1932,89722688
TECH,TECH-000826,2207,52977271
TECH,TECH-000827,1437,14492483
TECH,TECH-000828,2319,18979224
TECH,TECH-000829,733,19941358
TECH,TECH-000830,724,12251618
TECH,TECH-000831,2362,63297593
TECH,TECH-000832,1641,62450460
TECH,TECH-000833,749,67601447
TECH,TECH-000834,1598,69193036
TECH,TECH-000835,2624,32185945
TECH,TECH-000836,2970,62991228
TECH,TECH-000837,2293,28205180
TECH,TECH-000838,1722,53634616
TECH,TECH-000839,2304,35431755
