canonical_person_id,canonical_national_id,programme_count,programmes
3010,60944831,1,SCH
3011,84093132,1,SCH
3012,16063659,1,SCH
3013,65398789,1,SCH
3014,75481231,1,SCH
3015,29120748,1,SCH
3016,82217715,1,SCH
3017,54562182,1,SCH
3018,12425407,1,SCH
3019,99392901,1,SCH
3020,70746842,1,SCH
3021,53165359,1,SCH
3022,88900318,1,SCH
3023,53197870,1,SCH
3024,15241105,1,SCH
3025,72704371,1,SCH
3026,49527087,1,SCH
3027,36947634,1,SCH
3028,95928498,1,SCH
3029,73387827,1,SCH
3030,72819416,1,SCH
3031,68956116,1,SCH
3032,47454940,1,SCH
3033,86136015,1,SCH
3034,42028857,1,SCH
3035,38328387,1,SCH
3036,50856410,1,SCH
3037,57286125,1,SCH
3038,27444169,1,SCH
3039,16431382,1,SCH
3040,27922165,1,SCH
3041,48698279,1,SCH
3042,39370744,1,SCH
3043,22467273,1,SCH
3044,20071478,1,SCH
3045,91078695,1,SCH
3046,96720238,1,SCH
3047,96317337,1,SCH
3048,30108114,1,SCH
3049,49023188,1,SCH
3050,21179171,1,SCH
3051,61164303,1,SCH
3052,60138663,1,SCH
3053,86500143,1,SCH
3054,18143738,1,SCH
3055,64206297,1,SCH
3056,67208482,1,SCH
3057,39810192,1,SCH
3058,77881001,1,SCH
3059,69614120,1,SCH
3060,52350774,1,SCH
3061,22386724,1,SCH
3062,85215722,1,SCH
3063,25113796,1,SCH
3064,83925077,1,SCH
3065,14706767,1,SCH
3066,83608682,1,SCH
3067,93188203,1,SCH
3068,82037666,1,SCH
3069,83325110,1,SCH
3070,30855976,1,SCH
3071,67784257,1,SCH
3072,65649537,1,SCH
3073,68228907,1,SCH
3074,13687460,1,SCH
3075,56036657,1,SCH
3076,13714003,1,VOC
3077,18684457,1,VOC
3078,20311123,1,VOC
3079,37183509,1,VOC
3080,13006710,1,VOC
3081,55127012,1,VOC
3082,13950626,1,VOC
3083,40868348,1,VOC
3084,76317993,1,VOC
3085,44601903,1,VOC
3086,33622962,1,VOC
3087,23088713,1,VOC
3088,87125207,1,VOC
3089,61646136,1,VOC
3090,51666322,1,VOC
3091,27412570,1,VOC
3092,89512284,1,VOC
3093,22509453,1,VOC
3094,42643518,1,VOC
3095,41564181,1,VOC
3096,45635935,1,VOC
3097,71767441,1,VOC
3098,22457246,1,VOC
3099,69737360,1,VOC
3100,99307261,1,VOC
3101,63895959,1,VOC
3102,19447877,1,VOC
3103,83299258,1,VOC
3104,47721843,1,VOC
3105,91683184,1,VOC
3106,31003985,1,VOC
3107,79762268,1,VOC
3108,22465245,1,VOC
3109,61543986,1,VOC
3110,77395281,1,VOC
3111,38219921,1,VOC
3112,13165956,1,VOC
3113,11382079,1,VOC
3114,53434492,1,VOC
3115,61460733,1,VOC
3116,16206378,1,VOC
3117,26812955,1,VOC
3118,24702917,1,VOC
3119,41543452,1,VOC
3120,77919411,1,VOC
3121,78170461,1,VOC
3122,58149984,1,VOC
3123,45505877,1,VOC
3124,47743510,1,VOC
3125,93802954,1,VOC
3126,39051323,1,VOC
3127,97854048,1,VOC
3128,63153840,1,VOC
3129,19299933,1,VOC
3130,51690952,1,VOC
3131,65862979,1,VOC
3132,55851243,1,VOC
3133,79947239,1,VOC
3134,30498626,1,VOC
3135,80654070,1,VOC
3136,47793513,1,VOC
3137,51713300,1,VOC
3138,96791146,1,VOC
3139,27666344,1,VOC
3140,81724847,1,VOC
3141,54706865,1,VOC
3142,79695592,1,VOC
3143,38889178,1,VOC
3144,67919258,1,VOC
3145,26291773,1,VOC
3146,44585366,1,VOC
3147,77945352,1,VOC
3148,83141191,1,VOC
3149,61275309,1,VOC
3150,69239801,1,VOC
3151,13038335,1,PLUS
3152,27358096,1,PLUS
3153,19550131,1,PLUS
3154,45520082,1,PLUS
3155,71370039,1,PLUS
3156,57211524,1,PLUS
3157,77649019,1,PLUS
3158,99861835,1,PLUS
3159,35342548,1,PLUS
3160,15695083,1,PLUS
3161,81536044,1,PLUS
3162,10992362,1,PLUS
3163,39875764,1,PLUS
3164,67178692,1,PLUS
3165,34049689,1,PLUS
3166,83495264,1,PLUS
3167,38463873,1,PLUS
3168,28785574,1,PLUS
3169,71961367,1,PLUS
3170,32356074,1,PLUS
3171,87664527,1,PLUS
3172,38947536,1,PLUS
3173,93756654,1,PLUS
3174,35584231,1,PLUS
3175,63445858,1,PLUS
3176,23978538,1,PLUS
3177,59223055,1,PLUS
3178,28234656,1,PLUS
3179,44312993,1,PLUS
3180,88932692,1,PLUS
3181,77156201,1,PLUS
3182,71979163,1,PLUS
3183,56063375,1,PLUS
3184,21272439,1,PLUS
3185,27433929,1,PLUS
3186,75902693,1,PLUS
3187,65143412,1,PLUS
3188,57191620,1,PLUS
3189,53530723,1,PLUS
3190,70579206,1,PLUS
3191,29732337,1,PLUS
3192,96810439,1,PLUS
3193,51585695,1,PLUS
3194,89252811,1,PLUS
3195,58300172,1,PLUS
3196,15852944,1,PLUS
3197,34452120,1,PLUS
3198,99964572,1,PLUS
3199,75437410,1,PLUS
3200,19599685,1,PLUS
3201,89473761,1,PLUS
3202,80517168,1,PLUS
3203,33815267,1,PLUS
3204,37765024,1,PLUS
3205,82820167,1,PLUS
3206,75654324,1,PLUS
3207,64009257,1,PLUS
3208,66978222,1,PLUS
3209,11946972,1,PLUS
3210,27932846,1,PLUS
3211,24130114,1,PLUS
3212,78678822,1,PLUS
3213,58355163,1,PLUS
3214,93754754,1,PLUS
3215,81589684,1,PLUS
3216,89546745,1,PLUS
3217,51029684,1,PLUS
3218,26500774,1,PLUS
3219,24504194,1,PLUS
3220,46641162,1,PLUS
3221,64227400,1,PLUS
3222,90992147,1,PLUS
3223,26895939,1,PLUS
3224,68323957,1,PLUS
3225,29862790,1,PLUS
3226,46956334,1,TECH
3227,94742358,1,TECH
3228,82487952,1,TECH
3229,98296241,1,TECH
3230,66350698,1,TECH
3231,86349400,1,TECH
3232,60141505,1,TECH
3233,78975350,1,TECH
3234,61088189,1,TECH
3235,57687231,1,TECH
3236,47999914,1,TECH
3237,10007006,1,TECH
3238,66570615,1,TECH
3239,99604318,1,TECH
3240,55172380,1,TECH
3241,46905311,1,TECH
3242,51116069,1,TECH
3243,48578393,1,TECH
3244,99252654,1,TECH
3245,11054778,1,TECH
3246,87418243,1,TECH
3247,86945070,1,TECH
3248,60692333,1,TECH
3249,40890295,1,TECH
3250,25800699,1,TECH
3251,90940728,1,TECH
3252,54686964,1,TECH
3253,43937112,1,TECH
3254,91205578,1,TECH
3255,74311549,1,TECH
3256,51163776,1,TECH
3257,80742471,1,TECH
3258,60092297,1,TECH
3259,58867283,1,TECH
3260,35036388,1,TECH
3261,73676233,1,TECH
3262,91185948,1,TECH
3263,20304523,1,TECH
3264,98302627,1,TECH
3265,68215804,1,TECH
3266,53849922,1,TECH
3267,22448154,1,TECH
3268,72456895,1,TECH
3269,36960960,1,TECH
3270,83164162,1,TECH
3271,57722889,1,TECH
3272,38980263,1,TECH
3273,95603541,1,TECH
3274,71185217,1,TECH
3275,16062787,1,TECH
3276,94383876,1,TECH
3277,78495539,1,TECH
3278,17466483,1,TECH
3279,81655725,1,TECH
3280,83425866,1,TECH
3281,33752814,1,TECH
3282,40806582,1,TECH
3283,74867683,1,TECH
3284,92722443,1,TECH
3285,69778859,1,TECH
3286,32557434,1,TECH
3287,31593756,1,TECH
3288,45829356,1,TECH
3289,66949565,1,TECH
3290,36385702,1,TECH
3291,62000761,1,TECH
3292,68605272,1,TECH
3293,62045578,1,TECH
3294,17773588,1,TECH
3295,20488005,1,TECH
3296,37888719,1,TECH
3297,25392722,1,TECH
3298,52773636,1,TECH
3299,53186791,1,TECH
3300,26088812,1,TECH
